AirQualityStation,date,type,area,no2,n
STA-PT03055,2020-03-31,industrial,urban,9.7125,24
STA-PT03055,2020-04-01,industrial,urban,13.820833333333333,24
STA-PT03055,2020-04-02,industrial,urban,15.170833333333333,24
STA-PT03055,2020-04-03,industrial,urban,22.20952380952381,21
STA-PT03055,2020-04-04,industrial,urban,9.791666666666666,24
STA-PT03055,2020-05-15,industrial,urban,12.215,20
STA-PT03055,2020-05-16,industrial,urban,6.65,22
STA-PT03055,2020-05-17,industrial,urban,7.536363636363636,22
STA-PT03055,2020-05-18,industrial,urban,9.241666666666667,24
STA-PT03055,2020-05-19,industrial,urban,11.986363636363636,22
STA-PT03055,2020-05-20,industrial,urban,10.845833333333333,24
STA-PT03055,2020-05-21,industrial,urban,12.020833333333334,24
STA-PT03055,2020-05-22,industrial,urban,7.9625,24
STA-PT03055,2020-05-23,industrial,urban,9.925,24
STA-PT03055,2020-05-24,industrial,urban,6.795833333333333,24
STA-PT03055,2020-05-25,industrial,urban,12.35,24
STA-PT03055,2020-05-26,industrial,urban,17.641666666666666,24
STA-PT03055,2020-05-27,industrial,urban,12.170833333333333,24
STA-PT03055,2020-05-28,industrial,urban,13.883333333333333,24
STA-PT03055,2020-05-29,industrial,urban,14.75,24
STA-PT03055,2020-05-30,industrial,urban,9.775,24
STA-PT03055,2020-05-31,industrial,urban,7.545833333333333,24
STA-PT03055,2020-06-01,industrial,urban,10.604166666666666,24
STA-PT03055,2020-06-02,industrial,urban,7.8875,24
STA-PT03055,2020-06-03,industrial,urban,9.854166666666666,24
STA-PT03055,2020-06-04,industrial,urban,11.325,24
STA-PT03055,2020-06-05,industrial,urban,7.7375,24
STA-PT03055,2020-06-06,industrial,urban,6.141666666666667,24
STA-PT03055,2020-06-07,industrial,urban,3.620833333333333,24
STA-PT03055,2020-06-08,industrial,urban,7.8374999999999995,24
STA-PT03055,2020-06-09,industrial,urban,8.179166666666667,24
STA-PT03055,2020-06-10,industrial,urban,4.7875,24
STA-PT03055,2020-06-11,industrial,urban,3.35,24
STA-PT03055,2020-06-12,industrial,urban,6.870833333333334,24
STA-PT03055,2020-06-13,industrial,urban,8.9375,24
STA-PT03055,2020-06-14,industrial,urban,7.2250000000000005,24
STA-PT03055,2020-06-15,industrial,urban,8.945833333333333,24
STA-PT03055,2020-06-16,industrial,urban,9.004166666666666,24
STA-PT03055,2020-06-17,industrial,urban,6.816666666666666,24
STA-PT03055,2020-06-18,industrial,urban,7.666666666666667,24
STA-PT03055,2020-06-19,industrial,urban,7.033333333333333,24
STA-PT03055,2020-06-20,industrial,urban,5.8875,24
STA-PT03055,2020-06-21,industrial,urban,9.479166666666666,24
STA-PT03055,2020-06-22,industrial,urban,12.966666666666667,24
STA-PT03055,2020-06-23,industrial,urban,15.783333333333333,24
STA-PT03055,2020-06-24,industrial,urban,8.254166666666666,24
STA-PT03055,2020-06-25,industrial,urban,9.175,24
STA-PT03055,2020-06-26,industrial,urban,8.379166666666666,24
STA-PT03055,2020-06-27,industrial,urban,4.129166666666666,24
STA-PT03055,2020-06-28,industrial,urban,6.7875,24
STA-PT03055,2020-06-29,industrial,urban,8.458333333333334,24
STA-PT03055,2020-06-30,industrial,urban,10.295833333333333,24
STA-PT03055,2020-07-01,industrial,urban,6.1375,24
STA-PT03055,2020-07-02,industrial,urban,8.895833333333334,24
STA-PT03055,2020-07-03,industrial,urban,12.679166666666667,24
STA-PT03055,2020-07-04,industrial,urban,11.829166666666666,24
STA-PT03055,2020-07-05,industrial,urban,12.391666666666667,24
STA-PT03055,2020-07-06,industrial,urban,20.320833333333333,24
STA-PT03055,2020-07-07,industrial,urban,19.970833333333335,24
STA-PT03055,2020-07-08,industrial,urban,9.1875,24
STA-PT03055,2020-07-09,industrial,urban,10.258333333333333,24
STA-PT03055,2020-07-10,industrial,urban,11.033333333333333,24
STA-PT03055,2020-07-11,industrial,urban,15.070833333333333,24
STA-PT03055,2020-07-12,industrial,urban,15.5,24
STA-PT03055,2020-07-13,industrial,urban,26.47083333333333,24
STA-PT03055,2020-07-14,industrial,urban,16.366666666666667,24
STA-PT03055,2020-07-15,industrial,urban,12.804166666666667,24
STA-PT03055,2020-07-16,industrial,urban,17.3625,24
STA-PT03055,2020-07-17,industrial,urban,24.4875,24
STA-PT03055,2020-07-18,industrial,urban,14.741666666666667,24
STA-PT03055,2020-07-19,industrial,urban,9.566666666666666,24
STA-PT03055,2020-07-20,industrial,urban,16.7875,24
STA-PT03055,2020-07-21,industrial,urban,17.904166666666665,24
STA-PT03055,2020-07-22,industrial,urban,25.883333333333333,24
STA-PT03055,2020-07-23,industrial,urban,17.9625,24
STA-PT03055,2020-07-24,industrial,urban,12.129166666666666,24
STA-PT03055,2020-07-25,industrial,urban,11.6625,24
STA-PT03055,2020-07-26,industrial,urban,9.25,24
STA-PT03055,2020-07-27,industrial,urban,8.4625,24
STA-PT03055,2020-07-28,industrial,urban,7.3375,24
STA-PT03055,2020-07-29,industrial,urban,15.534782608695652,23
STA-PT03055,2020-07-30,industrial,urban,16.922727272727272,22
STA-PT03063,2019-01-01,industrial,suburban,34.36086956521739,23
STA-PT03063,2019-01-02,industrial,suburban,47.270833333333336,24
STA-PT03063,2019-01-03,industrial,suburban,29.125,24
STA-PT03063,2019-01-04,industrial,suburban,28.291666666666668,24
STA-PT03063,2019-01-05,industrial,suburban,36.7125,24
STA-PT03063,2019-01-06,industrial,suburban,41.24583333333334,24
STA-PT03063,2019-01-07,industrial,suburban,50.020833333333336,24
STA-PT03063,2019-01-08,industrial,suburban,58.335,20
STA-PT03063,2019-01-09,industrial,suburban,53.3875,24
STA-PT03063,2019-01-10,industrial,suburban,35.083333333333336,24
STA-PT03063,2019-01-11,industrial,suburban,27.05,24
STA-PT03063,2019-01-12,industrial,suburban,29.09166666666667,24
STA-PT03063,2019-01-13,industrial,suburban,32.71666666666667,24
STA-PT03063,2019-01-14,industrial,suburban,51.2875,24
STA-PT03063,2019-01-15,industrial,suburban,44.09166666666667,24
STA-PT03063,2019-01-16,industrial,suburban,41.266666666666666,24
STA-PT03063,2019-01-17,industrial,suburban,23.45,24
STA-PT03063,2019-01-18,industrial,suburban,29.929166666666667,24
STA-PT03063,2019-01-19,industrial,suburban,15.625,24
STA-PT03063,2019-01-20,industrial,suburban,8.366666666666667,24
STA-PT03063,2019-01-21,industrial,suburban,15.270833333333334,24
STA-PT03063,2019-01-22,industrial,suburban,22.666666666666668,24
STA-PT03063,2019-01-23,industrial,suburban,14.1875,24
STA-PT03063,2019-01-24,industrial,suburban,13.691666666666666,24
STA-PT03063,2019-01-25,industrial,suburban,37.45,24
STA-PT03063,2019-01-26,industrial,suburban,37.766666666666666,24
STA-PT03063,2019-01-27,industrial,suburban,9.441666666666666,24
STA-PT03063,2019-01-28,industrial,suburban,17.645833333333332,24
STA-PT03063,2019-01-29,industrial,suburban,18.145833333333332,24
STA-PT03063,2019-01-30,industrial,suburban,20.1,24
STA-PT03063,2019-01-31,industrial,suburban,7.654166666666667,24
STA-PT03063,2019-02-01,industrial,suburban,8.929166666666667,24
STA-PT03063,2019-02-02,industrial,suburban,12.316666666666666,24
STA-PT03063,2019-02-03,industrial,suburban,25.270833333333332,24
STA-PT03063,2019-02-04,industrial,suburban,43.80833333333333,24
STA-PT03063,2019-02-05,industrial,suburban,46.00416666666666,24
STA-PT03063,2019-02-06,industrial,suburban,53.3625,24
STA-PT03063,2019-02-07,industrial,suburban,40.2375,24
STA-PT03063,2019-02-08,industrial,suburban,44.545833333333334,24
STA-PT03063,2019-02-09,industrial,suburban,29.225,24
STA-PT03063,2019-02-10,industrial,suburban,8.7625,24
STA-PT03063,2019-02-11,industrial,suburban,34.391666666666666,24
STA-PT03063,2019-02-12,industrial,suburban,36.920833333333334,24
STA-PT03063,2019-02-13,industrial,suburban,36.13333333333333,24
STA-PT03063,2019-02-14,industrial,suburban,20.358333333333334,24
STA-PT03063,2019-02-15,industrial,suburban,26.3875,24
STA-PT03063,2019-02-16,industrial,suburban,25.808333333333334,24
STA-PT03063,2019-02-17,industrial,suburban,31.320833333333333,24
STA-PT03063,2019-02-18,industrial,suburban,19.795833333333334,24
STA-PT03063,2019-02-19,industrial,suburban,28.3875,24
STA-PT03063,2019-02-20,industrial,suburban,37.4,23
STA-PT03063,2019-02-21,industrial,suburban,36.2375,24
STA-PT03063,2019-02-22,industrial,suburban,29.05,24
STA-PT03063,2019-02-23,industrial,suburban,37.30833333333334,24
STA-PT03063,2019-02-24,industrial,suburban,36.90416666666667,24
STA-PT03063,2019-02-25,industrial,suburban,44.4,24
STA-PT03063,2019-02-26,industrial,suburban,35.2875,24
STA-PT03063,2019-02-27,industrial,suburban,28.90833333333333,24
STA-PT03063,2019-02-28,industrial,suburban,30.6875,24
STA-PT03063,2019-03-01,industrial,suburban,22.741666666666667,24
STA-PT03063,2019-03-02,industrial,suburban,16.725,24
STA-PT03063,2019-03-03,industrial,suburban,19.770833333333332,24
STA-PT03063,2019-03-04,industrial,suburban,18.475,24
STA-PT03063,2019-03-05,industrial,suburban,5.591666666666667,24
STA-PT03063,2019-03-06,industrial,suburban,13.8125,24
STA-PT03063,2019-03-07,industrial,suburban,23.070833333333333,24
STA-PT03063,2019-03-08,industrial,suburban,16.841666666666665,24
STA-PT03063,2019-03-09,industrial,suburban,21.295833333333334,24
STA-PT03063,2019-03-10,industrial,suburban,15.775,24
STA-PT03063,2019-03-11,industrial,suburban,26.683333333333334,24
STA-PT03063,2019-03-12,industrial,suburban,28.275,24
STA-PT03063,2019-03-13,industrial,suburban,10.4375,24
STA-PT03063,2019-03-14,industrial,suburban,21.95,24
STA-PT03063,2019-03-15,industrial,suburban,38.99583333333333,24
STA-PT03063,2019-03-16,industrial,suburban,38.6,24
STA-PT03063,2019-03-17,industrial,suburban,11.504166666666666,24
STA-PT03063,2019-03-18,industrial,suburban,15.641666666666666,24
STA-PT03063,2019-03-19,industrial,suburban,26.05,24
STA-PT03063,2019-03-20,industrial,suburban,20.8,24
STA-PT03063,2019-03-21,industrial,suburban,28.304166666666667,24
STA-PT03063,2019-03-22,industrial,suburban,28.6875,24
STA-PT03063,2019-03-23,industrial,suburban,16.425,24
STA-PT03063,2019-03-24,industrial,suburban,15.329166666666667,24
STA-PT03063,2019-03-25,industrial,suburban,19.7625,24
STA-PT03063,2019-03-26,industrial,suburban,22.125,24
STA-PT03063,2019-03-27,industrial,suburban,23.358333333333334,24
STA-PT03063,2019-03-28,industrial,suburban,31.979166666666668,24
STA-PT03063,2019-03-29,industrial,suburban,37.65416666666667,24
STA-PT03063,2019-03-30,industrial,suburban,33.05,24
STA-PT03063,2019-03-31,industrial,suburban,22.741666666666667,24
STA-PT03063,2019-04-01,industrial,suburban,22.09583333333333,24
STA-PT03063,2019-04-02,industrial,suburban,27.55,24
STA-PT03063,2019-04-03,industrial,suburban,10.033333333333333,24
STA-PT03063,2019-04-04,industrial,suburban,12.909090909090908,22
STA-PT03063,2019-04-05,industrial,suburban,14.816666666666666,24
STA-PT03063,2019-04-06,industrial,suburban,10.775,24
STA-PT03063,2019-04-07,industrial,suburban,7.4875,24
STA-PT03063,2019-04-08,industrial,suburban,19.504166666666666,24
STA-PT03063,2019-04-09,industrial,suburban,11.6625,24
STA-PT03063,2019-04-10,industrial,suburban,15.291666666666666,24
STA-PT03063,2019-04-11,industrial,suburban,18.645833333333332,24
STA-PT03063,2019-04-12,industrial,suburban,26.116666666666667,24
STA-PT03063,2019-04-13,industrial,suburban,19.820833333333333,24
STA-PT03063,2019-04-14,industrial,suburban,9.829166666666666,24
STA-PT03063,2019-04-15,industrial,suburban,15.770833333333334,24
STA-PT03063,2019-04-16,industrial,suburban,19.433333333333334,24
STA-PT03063,2019-04-17,industrial,suburban,9.229166666666666,24
STA-PT03063,2019-04-18,industrial,suburban,17.191666666666666,24
STA-PT03063,2019-04-19,industrial,suburban,26.341666666666665,24
STA-PT03063,2019-04-20,industrial,suburban,15.879166666666666,24
STA-PT03063,2019-04-21,industrial,suburban,10.591666666666667,24
STA-PT03063,2019-04-22,industrial,suburban,15.9125,24
STA-PT03063,2019-04-23,industrial,suburban,12.283333333333333,24
STA-PT03063,2019-04-24,industrial,suburban,6.595833333333333,24
STA-PT03063,2019-04-25,industrial,suburban,8.754166666666666,24
STA-PT03063,2019-04-26,industrial,suburban,17.745833333333334,24
STA-PT03063,2019-04-27,industrial,suburban,11.925,24
STA-PT03063,2019-04-28,industrial,suburban,16.1375,24
STA-PT03063,2019-04-29,industrial,suburban,23.195833333333333,24
STA-PT03063,2019-04-30,industrial,suburban,17.745833333333334,24
STA-PT03063,2019-05-01,industrial,suburban,10.345833333333333,24
STA-PT03063,2019-05-02,industrial,suburban,21.883333333333333,24
STA-PT03063,2019-05-03,industrial,suburban,30,24
STA-PT03063,2019-05-04,industrial,suburban,23.9375,24
STA-PT03063,2019-05-05,industrial,suburban,12.133333333333333,24
STA-PT03063,2019-05-06,industrial,suburban,13.137500000000001,24
STA-PT03063,2019-05-07,industrial,suburban,8.05,24
STA-PT03063,2019-05-08,industrial,suburban,13.141666666666667,24
STA-PT03063,2019-05-09,industrial,suburban,7.091666666666667,24
STA-PT03063,2019-05-10,industrial,suburban,12.241666666666667,24
STA-PT03063,2019-05-11,industrial,suburban,12.941666666666666,24
STA-PT03063,2019-05-12,industrial,suburban,13.841666666666667,24
STA-PT03063,2019-05-13,industrial,suburban,23.795833333333334,24
STA-PT03063,2019-05-14,industrial,suburban,34.1625,24
STA-PT03063,2019-05-15,industrial,suburban,26.7625,24
STA-PT03063,2019-05-16,industrial,suburban,9.5,24
STA-PT03063,2019-05-17,industrial,suburban,9.7,24
STA-PT03063,2019-05-18,industrial,suburban,8.579166666666667,24
STA-PT03063,2019-05-19,industrial,suburban,10.308333333333334,24
STA-PT03063,2019-05-20,industrial,suburban,12.2,24
STA-PT03063,2019-05-21,industrial,suburban,13.9875,24
STA-PT03063,2019-05-22,industrial,suburban,19.1875,24
STA-PT03063,2019-05-23,industrial,suburban,10.370833333333334,24
STA-PT03063,2019-05-24,industrial,suburban,9.4375,24
STA-PT03063,2019-05-25,industrial,suburban,11.575,24
STA-PT03063,2019-05-26,industrial,suburban,12.816666666666666,24
STA-PT03063,2019-05-27,industrial,suburban,9.5875,24
STA-PT03063,2019-05-28,industrial,suburban,16.608333333333334,24
STA-PT03063,2019-05-29,industrial,suburban,20.6,24
STA-PT03063,2019-05-30,industrial,suburban,20.25,24
STA-PT03063,2019-05-31,industrial,suburban,26.054166666666667,24
STA-PT03063,2019-06-01,industrial,suburban,24.6,24
STA-PT03063,2019-06-02,industrial,suburban,21.1125,24
STA-PT03063,2019-06-03,industrial,suburban,14.279166666666667,24
STA-PT03063,2019-06-04,industrial,suburban,11.304166666666667,24
STA-PT03063,2019-06-05,industrial,suburban,10.554166666666667,24
STA-PT03063,2019-06-06,industrial,suburban,13.220833333333333,24
STA-PT03063,2019-06-07,industrial,suburban,16.87391304347826,23
STA-PT03063,2019-06-08,industrial,suburban,8.958333333333334,24
STA-PT03063,2019-06-09,industrial,suburban,9.8,24
STA-PT03063,2019-06-10,industrial,suburban,7.9125,24
STA-PT03063,2019-06-11,industrial,suburban,8.5125,24
STA-PT03063,2019-06-12,industrial,suburban,10.8125,24
STA-PT03063,2019-06-13,industrial,suburban,8.4875,24
STA-PT03063,2019-06-14,industrial,suburban,15.054166666666667,24
STA-PT03063,2019-06-15,industrial,suburban,18.2875,24
STA-PT03063,2019-06-16,industrial,suburban,8.9125,24
STA-PT03063,2019-06-17,industrial,suburban,14.354166666666666,24
STA-PT03063,2019-06-18,industrial,suburban,5.520833333333333,24
STA-PT03063,2019-06-19,industrial,suburban,9.633333333333333,24
STA-PT03063,2019-06-20,industrial,suburban,13.416666666666666,24
STA-PT03063,2019-06-21,industrial,suburban,12.1,24
STA-PT03063,2019-06-22,industrial,suburban,14.5625,24
STA-PT03063,2019-06-23,industrial,suburban,9.1875,24
STA-PT03063,2019-06-24,industrial,suburban,23.754166666666666,24
STA-PT03063,2019-06-25,industrial,suburban,23.620833333333334,24
STA-PT03063,2019-06-26,industrial,suburban,19.525,24
STA-PT03063,2019-06-27,industrial,suburban,16.1,24
STA-PT03063,2019-06-28,industrial,suburban,21.95,24
STA-PT03063,2019-06-29,industrial,suburban,10.708333333333334,24
STA-PT03063,2019-06-30,industrial,suburban,7.283333333333333,24
STA-PT03063,2019-07-01,industrial,suburban,8.620833333333334,24
STA-PT03063,2019-07-02,industrial,suburban,10.775,24
STA-PT03063,2019-07-03,industrial,suburban,12.029166666666667,24
STA-PT03063,2019-07-04,industrial,suburban,9.804166666666667,24
STA-PT03063,2019-07-05,industrial,suburban,11.0375,24
STA-PT03063,2019-07-06,industrial,suburban,11.208333333333334,24
STA-PT03063,2019-07-07,industrial,suburban,11.5,24
STA-PT03063,2019-07-08,industrial,suburban,13.75,24
STA-PT03063,2019-07-09,industrial,suburban,16.033333333333335,24
STA-PT03063,2019-07-10,industrial,suburban,21.695833333333333,24
STA-PT03063,2019-07-11,industrial,suburban,24.875,24
STA-PT03063,2019-07-12,industrial,suburban,17.1625,24
STA-PT03063,2019-07-13,industrial,suburban,9.404166666666667,24
STA-PT03063,2019-07-14,industrial,suburban,8.804166666666667,24
STA-PT03063,2019-07-15,industrial,suburban,11.5,24
STA-PT03063,2019-07-16,industrial,suburban,10.958333333333334,24
STA-PT03063,2019-07-17,industrial,suburban,9.704166666666667,24
STA-PT03063,2019-07-18,industrial,suburban,11.866666666666667,24
STA-PT03063,2019-07-19,industrial,suburban,13.61304347826087,23
STA-PT03063,2019-07-20,industrial,suburban,7.783333333333333,24
STA-PT03063,2019-07-21,industrial,suburban,9.070833333333333,24
STA-PT03063,2019-07-22,industrial,suburban,21.4,24
STA-PT03063,2019-07-23,industrial,suburban,18.02916666666667,24
STA-PT03063,2019-07-24,industrial,suburban,17.90833333333333,24
STA-PT03063,2019-07-25,industrial,suburban,10.0375,24
STA-PT03063,2019-07-26,industrial,suburban,8.9125,24
STA-PT03063,2019-07-27,industrial,suburban,10.0125,24
STA-PT03063,2019-07-28,industrial,suburban,9.4125,24
STA-PT03063,2019-07-29,industrial,suburban,8.479166666666666,24
STA-PT03063,2019-07-30,industrial,suburban,7.6625,24
STA-PT03063,2019-07-31,industrial,suburban,14.229166666666666,24
STA-PT03063,2019-08-01,industrial,suburban,13.633333333333333,24
STA-PT03063,2019-08-02,industrial,suburban,13.2125,24
STA-PT03063,2019-08-03,industrial,suburban,12.466666666666667,24
STA-PT03063,2019-08-04,industrial,suburban,11.5125,24
STA-PT03063,2019-08-05,industrial,suburban,13.083333333333334,24
STA-PT03063,2019-08-06,industrial,suburban,11.6,24
STA-PT03063,2019-08-07,industrial,suburban,10.95,24
STA-PT03063,2019-08-08,industrial,suburban,4.466666666666667,24
STA-PT03063,2019-08-09,industrial,suburban,13.595833333333333,24
STA-PT03063,2019-08-10,industrial,suburban,13.416666666666666,24
STA-PT03063,2019-08-11,industrial,suburban,8.404166666666667,24
STA-PT03063,2019-08-12,industrial,suburban,9.708333333333334,24
STA-PT03063,2019-08-13,industrial,suburban,11.608333333333334,24
STA-PT03063,2019-08-14,industrial,suburban,10.541666666666666,24
STA-PT03063,2019-08-15,industrial,suburban,7.3625,24
STA-PT03063,2019-08-16,industrial,suburban,12.079166666666667,24
STA-PT03063,2019-08-17,industrial,suburban,8.291666666666666,24
STA-PT03063,2019-08-18,industrial,suburban,8.191666666666666,24
STA-PT03063,2019-08-19,industrial,suburban,8.933333333333334,24
STA-PT03063,2019-08-20,industrial,suburban,13.666666666666666,24
STA-PT03063,2019-08-21,industrial,suburban,23.966666666666665,24
STA-PT03063,2019-08-22,industrial,suburban,36.95,24
STA-PT03063,2019-08-23,industrial,suburban,35.1125,24
STA-PT03063,2019-08-24,industrial,suburban,18.908333333333335,24
STA-PT03063,2019-08-25,industrial,suburban,10.345833333333333,24
